case_id,activity,timestamp,lifecycle_state,resource,site,deviation_type,severity,regulatory_deadline_days
DEV-2025-00394,Root Cause Analysis,2025-04-18 02:32:31,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Proposed,2025-04-18 05:31:49,start,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Proposed,2025-04-18 20:09:03,complete,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Approved,2025-04-19 03:35:11,start,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Approved,2025-04-20 06:34:46,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2025-00394,Root Cause Analysis,2025-05-03 03:05:55,start,QA Investigator,Milan,Packaging,Minor,90
DEV-2025-00394,Root Cause Analysis,2025-05-07 12:48:35,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Proposed,2025-05-07 22:00:34,start,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Proposed,2025-05-09 18:35:34,complete,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Approved,2025-05-10 09:11:43,start,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Approved,2025-05-12 01:12:30,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Implemented,2025-05-12 22:58:51,start,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,CAPA Implemented,2025-05-14 21:49:38,complete,CAPA Owner,Milan,Packaging,Minor,90
DEV-2025-00394,Effectiveness Check,2025-05-15 13:06:48,start,QA Investigator,Milan,Packaging,Minor,90
DEV-2025-00394,Effectiveness Check,2025-05-23 20:24:33,complete,QA Investigator,Milan,Packaging,Minor,90
DEV-2025-00394,Closed,2025-05-24 00:11:32,complete,Site Quality Manager,Milan,Packaging,Minor,90
DEV-2025-00395,Deviation Opened,2025-11-18 19:45:55,complete,Production Supervisor,Milan,Laboratory,Minor,90
DEV-2025-00395,Initial Assessment,2025-11-19 03:19:58,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,Initial Assessment,2025-11-19 04:53:48,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,Investigation Assigned,2025-11-20 03:52:00,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2025-00395,Investigation Assigned,2025-11-20 04:49:34,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2025-00395,Root Cause Analysis,2025-11-20 12:46:14,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,Root Cause Analysis,2025-11-27 09:00:24,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Proposed,2025-11-27 18:10:34,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Proposed,2025-11-28 10:21:21,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Approved,2025-11-28 15:42:00,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Approved,2025-11-29 05:51:41,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Implemented,2025-11-29 20:53:07,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2025-00395,CAPA Implemented,2025-12-08 00:49:40,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2025-00395,Effectiveness Check,2025-12-08 23:47:50,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,Effectiveness Check,2025-12-18 02:29:28,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2025-00395,Closed,2025-12-18 05:10:49,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2025-00396,Deviation Opened,2025-01-20 20:42:09,complete,Production Supervisor,Frankfurt,Distribution,Major,60
DEV-2025-00396,Initial Assessment,2025-01-21 02:17:35,start,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,Initial Assessment,2025-01-21 20:48:34,complete,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,Investigation Assigned,2025-01-22 03:49:35,start,Site Quality Manager,Frankfurt,Distribution,Major,60
DEV-2025-00396,Investigation Assigned,2025-01-22 05:42:18,complete,Site Quality Manager,Frankfurt,Distribution,Major,60
DEV-2025-00396,Root Cause Analysis,2025-01-22 09:57:40,start,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,Root Cause Analysis,2025-01-25 14:01:58,complete,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Proposed,2025-01-25 20:31:44,start,CAPA Owner,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Proposed,2025-01-28 12:11:22,complete,CAPA Owner,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Approved,2025-01-28 18:17:51,start,Quality Council,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Approved,2025-01-29 21:33:39,complete,Quality Council,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Implemented,2025-01-30 03:36:03,start,CAPA Owner,Frankfurt,Distribution,Major,60
DEV-2025-00396,CAPA Implemented,2025-02-03 02:16:10,complete,CAPA Owner,Frankfurt,Distribution,Major,60
DEV-2025-00396,Effectiveness Check,2025-02-03 14:59:33,start,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,Effectiveness Check,2025-02-13 03:15:55,complete,QA Investigator,Frankfurt,Distribution,Major,60
DEV-2025-00396,Closed,2025-02-13 07:01:01,complete,Site Quality Manager,Frankfurt,Distribution,Major,60
DEV-2025-00397,Deviation Opened,2025-03-30 04:58:21,complete,Production Supervisor,Lyon,Packaging,Minor,90
DEV-2025-00397,Initial Assessment,2025-03-30 14:21:58,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Initial Assessment,2025-03-30 22:05:30,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Investigation Assigned,2025-03-31 13:52:23,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,Investigation Assigned,2025-03-31 15:04:19,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-04-01 00:58:20,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-04-05 23:18:48,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-04-06 05:56:01,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-04-07 11:15:54,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-04-07 22:29:00,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-04-09 12:57:27,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-04-17 02:02:52,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-04-19 14:37:37,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-04-19 23:43:30,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-04-21 19:11:33,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-04-21 21:46:05,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-04-23 05:00:34,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-05-15 15:48:13,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Root Cause Analysis,2025-05-16 21:07:00,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-05-17 14:19:49,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Proposed,2025-05-19 16:28:35,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-05-19 20:21:45,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Approved,2025-05-20 16:35:44,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Implemented,2025-05-21 13:38:46,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,CAPA Implemented,2025-05-25 22:06:45,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-00397,Effectiveness Check,2025-05-26 03:34:11,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Effectiveness Check,2025-05-31 14:12:13,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-00397,Closed,2025-05-31 15:31:02,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-00398,Deviation Opened,2025-07-18 21:16:17,complete,Production Supervisor,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Initial Assessment,2025-07-19 02:31:27,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Initial Assessment,2025-07-19 07:35:32,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Investigation Assigned,2025-07-19 13:37:10,start,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Investigation Assigned,2025-07-19 15:07:18,complete,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-07-20 14:46:31,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-07-22 18:02:10,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-07-22 23:08:24,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-07-24 15:25:53,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-07-25 05:15:23,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-07-25 20:21:11,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-07-26 04:43:52,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-07-27 21:23:17,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-08-12 07:39:13,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-08-22 07:41:49,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-08-22 13:27:04,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-08-23 08:45:31,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-08-23 22:21:29,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-08-25 06:49:05,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-08-25 16:45:11,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-08-26 21:19:57,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-09-12 07:14:41,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Root Cause Analysis,2025-09-14 05:01:34,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-09-14 11:56:01,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Proposed,2025-09-15 20:15:22,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-09-16 04:43:19,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Quality Council Review,2025-09-17 03:04:57,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-09-17 13:31:13,start,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Approved,2025-09-19 02:46:07,complete,Quality Council,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Implemented,2025-09-19 07:59:00,start,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,CAPA Implemented,2025-09-26 03:51:13,complete,CAPA Owner,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Effectiveness Check,2025-09-26 15:39:53,start,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Effectiveness Check,2025-10-19 15:14:35,complete,QA Investigator,Frankfurt,Distribution,Critical,30
DEV-2025-00398,Closed,2025-10-19 21:37:06,complete,Site Quality Manager,Frankfurt,Distribution,Critical,30
DEV-2025-00399,Deviation Opened,2025-11-26 15:51:39,complete,Production Supervisor,Milan,Distribution,Major,60
DEV-2025-00399,Initial Assessment,2025-11-26 20:42:42,start,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,Initial Assessment,2025-11-27 04:17:40,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,Investigation Assigned,2025-11-27 22:18:01,start,Site Quality Manager,Milan,Distribution,Major,60
DEV-2025-00399,Investigation Assigned,2025-11-28 00:25:58,complete,Site Quality Manager,Milan,Distribution,Major,60
DEV-2025-00399,Root Cause Analysis,2025-11-28 04:24:26,start,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,Root Cause Analysis,2025-12-04 01:45:09,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Proposed,2025-12-04 08:35:44,start,CAPA Owner,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Proposed,2025-12-06 12:14:47,complete,CAPA Owner,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Approved,2025-12-06 21:27:30,start,Quality Council,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Approved,2025-12-08 06:17:56,complete,Quality Council,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Implemented,2025-12-09 04:44:34,start,CAPA Owner,Milan,Distribution,Major,60
DEV-2025-00399,CAPA Implemented,2025-12-14 08:59:39,complete,CAPA Owner,Milan,Distribution,Major,60
DEV-2025-00399,Effectiveness Check,2025-12-14 15:40:36,start,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,Effectiveness Check,2025-12-26 20:04:17,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2025-00399,Closed,2025-12-26 22:14:32,complete,Site Quality Manager,Milan,Distribution,Major,60
DEV-2025-00401,Deviation Opened,2025-01-18 22:28:40,complete,Production Supervisor,Lyon,Production,Major,60
DEV-2025-00401,Initial Assessment,2025-01-19 02:29:20,start,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,Initial Assessment,2025-01-19 06:26:52,complete,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,Investigation Assigned,2025-01-19 15:08:38,start,Site Quality Manager,Lyon,Production,Major,60
DEV-2025-00401,Investigation Assigned,2025-01-19 16:11:53,complete,Site Quality Manager,Lyon,Production,Major,60
DEV-2025-00401,Root Cause Analysis,2025-01-20 13:01:27,start,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,Root Cause Analysis,2025-01-22 18:40:41,complete,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,CAPA Proposed,2025-01-23 02:40:46,start,CAPA Owner,Lyon,Production,Major,60
DEV-2025-00401,CAPA Proposed,2025-01-25 22:17:48,complete,CAPA Owner,Lyon,Production,Major,60
DEV-2025-00401,CAPA Approved,2025-01-26 12:08:35,start,Quality Council,Lyon,Production,Major,60
DEV-2025-00401,CAPA Approved,2025-01-28 08:46:58,complete,Quality Council,Lyon,Production,Major,60
DEV-2025-00401,CAPA Implemented,2025-01-29 06:23:57,start,CAPA Owner,Lyon,Production,Major,60
DEV-2025-00401,CAPA Implemented,2025-02-11 13:29:47,complete,CAPA Owner,Lyon,Production,Major,60
DEV-2025-00401,Effectiveness Check,2025-02-12 10:08:38,start,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,Effectiveness Check,2025-02-16 01:56:27,complete,QA Investigator,Lyon,Production,Major,60
DEV-2025-00401,Closed,2025-02-16 04:22:09,complete,Site Quality Manager,Lyon,Production,Major,60
DEV-2025-00402,Deviation Opened,2025-12-04 08:24:41,complete,Production Supervisor,Lyon,Laboratory,Minor,90
DEV-2025-00402,Initial Assessment,2025-12-04 20:11:37,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Initial Assessment,2025-12-04 23:50:39,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Investigation Assigned,2025-12-05 20:12:30,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,Investigation Assigned,2025-12-05 23:20:36,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,Root Cause Analysis,2025-12-06 03:28:38,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Root Cause Analysis,2025-12-09 12:22:26,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Proposed,2025-12-10 01:31:50,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Proposed,2025-12-11 19:00:00,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Approved,2025-12-12 14:17:42,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Approved,2025-12-13 03:56:17,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,Root Cause Analysis,2026-01-06 08:59:35,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Root Cause Analysis,2026-01-09 22:28:59,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Proposed,2026-01-10 08:39:20,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Proposed,2026-01-12 20:55:12,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Approved,2026-01-13 01:49:45,start,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Approved,2026-01-13 22:53:51,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Implemented,2026-01-14 22:58:50,start,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,CAPA Implemented,2026-01-17 20:31:56,complete,CAPA Owner,Lyon,Laboratory,Minor,90
DEV-2025-00402,Effectiveness Check,2026-01-18 10:21:05,start,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Effectiveness Check,2026-01-29 17:29:01,complete,QA Investigator,Lyon,Laboratory,Minor,90
DEV-2025-00402,Closed,2026-01-29 20:28:24,complete,Site Quality Manager,Lyon,Laboratory,Minor,90
DEV-2025-00403,Deviation Opened,2025-04-28 04:12:59,complete,Production Supervisor,Barcelona,Documentation,Critical,30
DEV-2025-00403,Initial Assessment,2025-04-28 08:07:35,start,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,Initial Assessment,2025-04-28 13:18:14,complete,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,Investigation Assigned,2025-05-02 18:41:01,start,Site Quality Manager,Barcelona,Documentation,Critical,30
DEV-2025-00403,Investigation Assigned,2025-05-02 21:22:57,complete,Site Quality Manager,Barcelona,Documentation,Critical,30
DEV-2025-00403,Root Cause Analysis,2025-05-03 11:18:02,start,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,Root Cause Analysis,2025-05-17 11:15:19,complete,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Proposed,2025-05-17 16:21:46,start,CAPA Owner,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Proposed,2025-05-18 08:46:40,complete,CAPA Owner,Barcelona,Documentation,Critical,30
DEV-2025-00403,Quality Council Review,2025-05-18 15:52:28,start,Quality Council,Barcelona,Documentation,Critical,30
DEV-2025-00403,Quality Council Review,2025-05-19 06:26:47,complete,Quality Council,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Approved,2025-05-19 10:54:18,start,Quality Council,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Approved,2025-05-20 18:20:36,complete,Quality Council,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Implemented,2025-05-22 05:36:25,start,CAPA Owner,Barcelona,Documentation,Critical,30
DEV-2025-00403,CAPA Implemented,2025-05-30 03:04:35,complete,CAPA Owner,Barcelona,Documentation,Critical,30
DEV-2025-00403,Effectiveness Check,2025-06-01 12:53:50,start,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,Effectiveness Check,2025-06-09 04:59:25,complete,QA Investigator,Barcelona,Documentation,Critical,30
DEV-2025-00403,Closed,2025-06-09 06:33:06,complete,Site Quality Manager,Barcelona,Documentation,Critical,30
DEV-2025-00405,Deviation Opened,2025-03-12 00:19:28,complete,Production Supervisor,Milan,Production,Minor,90
DEV-2025-00405,Initial Assessment,2025-03-12 07:45:57,start,QA Investigator,Milan,Production,Minor,90
DEV-2025-00405,Initial Assessment,2025-03-12 09:25:57,complete,QA Investigator,Milan,Production,Minor,90
DEV-2025-00405,Investigation Assigned,2025-03-12 17:38:14,start,Site Quality Manager,Milan,Production,Minor,90
DEV-2025-00405,Investigation Assigned,2025-03-12 18:12:26,complete,Site Quality Manager,Milan,Production,Minor,90
